id,route_id,direction_id,stop_id,order
3376,51,0,NJ400,9
3490,51,1,NJ400,58
3377,51,0,NJ410,10
3491,51,1,NJ410,59
3378,51,0,NJ420,11
3492,51,1,NJ420,60
3379,51,0,NJ430,12
3493,51,1,NJ430,61
3380,51,0,NJ440,13
3494,51,1,NJ440,62
3495,51,1,NJ460,63
3371,51,0,NJ475,4
3496,51,1,NJ480,64
3370,51,0,NJ490,3
3369,51,0,NJ500,2
3497,51,1,NJ510,65
3368,51,0,NJ520,1
3498,51,1,NJ520,66
13244,658,0,NO521,30
2547,39,0,NO579,79
2617,39,1,NO579,63
455,10,1,RA001,9
14063,689,1,RA001,33
66,5,1,RA010,3
176,6,1,RA010,25
62,5,0,RA020,26
127,6,0,RA020,37
65,5,1,RA030,2
175,6,1,RA030,24
130,6,0,RA040,40
2968,46,0,RA040,2
3164,48,0,RA040,7
7101,140,0,RA040,2
7148,141,0,RA040,2
14006,689,0,RA040,33
172,6,1,RA050,21
3073,46,1,RA050,54
3224,48,1,RA050,30
7144,140,1,RA050,23
7169,141,0,RA050,23
14058,689,1,RA050,28
131,6,0,RA060,41
2969,46,0,RA060,3
3165,48,0,RA060,8
7102,140,0,RA060,3
7149,141,0,RA060,3
14007,689,0,RA060,34
171,6,1,RA070,20
3072,46,1,RA070,53
3223,48,1,RA070,29
7143,140,1,RA070,22
7168,141,0,RA070,22
14057,689,1,RA070,27
132,6,0,RA080,42
14008,689,0,RA080,35
170,6,1,RA090,19
14056,689,1,RA090,26
133,6,0,RA100,43
14009,689,0,RA100,36
169,6,1,RA110,18
14055,689,1,RA110,25
134,6,0,RA120,44
14010,689,0,RA120,37
168,6,1,RA130,17
14054,689,1,RA130,24
135,6,0,RA140,45
6144,93,0,RA140,6
14225,698,1,RA140,5
167,6,1,RA150,16
136,6,0,RA160,46
6145,93,0,RA160,7
14226,698,1,RA160,6
166,6,1,RA170,15
165,6,1,RA180,14
164,6,1,RA190,13
6277,93,1,RA190,59
14218,698,0,RA190,33
137,6,0,RA200,47
6146,93,0,RA200,8
14227,698,1,RA200,7
2970,46,0,RA210,4
7103,140,0,RA210,4
7150,141,0,RA210,4
3070,46,1,RA220,51
7141,140,1,RA220,20
7166,141,0,RA220,20
2971,46,0,RA230,5
7104,140,0,RA230,5
7151,141,0,RA230,5
3071,46,1,RA240,52
7142,140,1,RA240,21
7167,141,0,RA240,21
2972,46,0,RA250,6
7105,140,0,RA250,6
7152,141,0,RA250,6
3069,46,1,RA260,50
7140,140,1,RA260,19
7165,141,0,RA260,19
2973,46,0,RA270,7
7106,140,0,RA270,7
7153,141,0,RA270,7
3068,46,1,RA280,49
7139,140,1,RA280,18
7164,141,0,RA280,18
2974,46,0,RA290,8
7107,140,0,RA290,8
7154,141,0,RA290,8
3067,46,1,RA300,48
7138,140,1,RA300,17
7163,141,0,RA300,17
2975,46,0,RA310,9
7108,140,0,RA310,9
7155,141,0,RA310,9
3066,46,1,RA320,47
7137,140,1,RA320,16
7162,141,0,RA320,16
2976,46,0,RA326,10
7109,140,0,RA326,10
3065,46,1,RA328,46
7136,140,1,RA328,15
7156,141,0,RA335,10
7157,141,0,RA345,11
7158,141,0,RA355,12
7159,141,0,RA365,13
7160,141,0,RA375,14
7161,141,0,RA380,15
5737,88,1,RA415,9
5925,90,0,RA415,9
6678,111,1,RA415,8
8516,190,0,RA415,9
10809,290,0,RA415,9
14064,689,1,RA415,34
5714,88,0,RA420,78
6663,111,0,RA420,50
14001,689,0,RA420,28
5715,88,0,RA425,79
6021,90,1,RA425,42
6664,111,0,RA425,51
8532,190,1,RA425,5
10855,290,1,RA425,23
14002,689,0,RA425,29
5738,88,1,RA430,10
6679,111,1,RA430,9
14065,689,1,RA430,35
437,10,0,RA440,21
438,10,0,RA445,22
456,10,1,RA450,10
453,10,1,RA500,7
5735,88,1,RA500,7
5923,90,0,RA500,7
6676,111,1,RA500,6
8514,190,0,RA500,7
10807,290,0,RA500,7
14061,689,1,RA500,31
440,10,0,RA510,24
5717,88,0,RA510,81
6023,90,1,RA510,44
6666,111,0,RA510,53
8534,190,1,RA510,7
10857,290,1,RA510,25
14004,689,0,RA510,31
452,10,1,RA900,6
2658,40,0,RA900,6
5734,88,1,RA900,6
5922,90,0,RA900,6
6086,92,0,RA900,47
6216,93,0,RA900,78
6348,96,1,RA900,6
6418,97,0,RA900,16
6460,98,0,RA900,6
6538,99,0,RA900,6
8513,190,0,RA900,6
8628,199,0,RA900,6
10806,290,0,RA900,6
10903,291,1,RA900,6
10984,294,1,RA900,6
11085,299,1,RA900,6
441,10,0,RA905,25
2780,40,1,RA905,63
3226,48,1,RA905,32
5718,88,0,RA905,82
6024,90,1,RA905,45
6133,92,1,RA905,45
6281,93,1,RA905,63
6333,96,0,RA905,45
6442,97,1,RA905,9
6527,98,1,RA905,35
6606,99,1,RA905,37
8535,190,1,RA905,8
8684,199,1,RA905,28
10858,290,1,RA905,26
10892,291,0,RA905,29
10973,294,0,RA905,38
11074,299,0,RA905,50
63,5,0,RA910,27
128,6,0,RA910,38
173,6,1,RA910,22
3074,46,1,RA910,55
3225,48,1,RA910,31
7145,140,1,RA910,24
14059,689,1,RA910,29
2894,44,1,RA920,1
3075,46,1,RA920,56
6675,111,1,RA920,5
7146,140,1,RA920,25
14060,689,1,RA920,30
7170,141,0,RA925,24
11579,304,1,RA925,1
129,6,0,RA940,39
2967,46,0,RA940,1
3163,48,0,RA940,6
7100,140,0,RA940,1
7147,141,0,RA940,1
64,5,1,RA945,1
174,6,1,RA945,23
6667,111,0,RA945,54
14005,689,0,RA945,32
2659,40,0,RA955,7
2895,44,1,RA955,2
6087,92,0,RA955,48
6217,93,0,RA955,79
6349,96,1,RA955,7
6419,97,0,RA955,17
6461,98,0,RA955,7
6539,99,0,RA955,7
8629,199,0,RA955,7
10904,291,1,RA955,7
10985,294,1,RA955,7
11086,299,1,RA955,7
11580,304,1,RA955,2
2779,40,1,RA960,62
2893,44,0,RA960,40
6132,92,1,RA960,44
6280,93,1,RA960,62
6332,96,0,RA960,44
6441,97,1,RA960,8
6526,98,1,RA960,34
6605,99,1,RA960,36
8683,199,1,RA960,27
10891,291,0,RA960,28
10972,294,0,RA960,37
11073,299,0,RA960,49
11578,304,0,RA960,34
454,10,1,RA965,8
5736,88,1,RA965,8
5924,90,0,RA965,8
6677,111,1,RA965,7
8515,190,0,RA965,8
10808,290,0,RA965,8
14062,689,1,RA965,32
439,10,0,RA970,23
5716,88,0,RA970,80
6022,90,1,RA970,43
6665,111,0,RA970,52
8533,190,1,RA970,6
10856,290,1,RA970,24
14003,689,0,RA970,30
28,2,0,RA990,2
35,2,1,RA990,4
8527,190,0,RB070,20
8528,190,1,RB070,1
8529,190,1,RB075,2
5936,90,0,RB080,20
6012,90,1,RB085,33
5935,90,0,RB086,19
8526,190,0,RB086,19
6011,90,1,RB090,32
5937,90,0,RB100,21
5938,90,0,RB110,22
6010,90,1,RB120,31
5939,90,0,RB130,23
6009,90,1,RB140,30
5940,90,0,RB150,24
6008,90,1,RB160,29
5941,90,0,RB170,25
6007,90,1,RB190,28
5942,90,0,RB200,26
6006,90,1,RB210,27
5943,90,0,RB220,27
5944,90,0,RB230,28
6005,90,1,RB240,26
10821,290,0,RB250,21
12875,640,1,RB250,9
10843,290,1,RB260,11
12858,640,0,RB260,30
10844,290,1,RB270,12
12859,640,0,RB270,31
10820,290,0,RB280,20
12874,640,1,RB280,8
10819,290,0,RB290,19
12873,640,1,RB290,7
10845,290,1,RB300,13
12860,640,0,RB300,32
5934,90,0,RB310,18
8525,190,0,RB310,18
10818,290,0,RB310,18
12872,640,1,RB310,6
10846,290,1,RB320,14
12861,640,0,RB320,33
6013,90,1,RB330,34
10847,290,1,RB330,15
12862,640,0,RB330,34
5933,90,0,RB340,17
8524,190,0,RB340,17
10817,290,0,RB340,17
12871,640,1,RB340,5
6014,90,1,RB350,35
10848,290,1,RB350,16
12863,640,0,RB350,35
5932,90,0,RB370,16
8523,190,0,RB370,16
10816,290,0,RB370,16
12870,640,1,RB370,4
6015,90,1,RB380,36
10849,290,1,RB380,17
12864,640,0,RB380,36
6016,90,1,RB390,37
10850,290,1,RB390,18
12865,640,0,RB390,37
5931,90,0,RB400,15
8522,190,0,RB400,15
10815,290,0,RB400,15
12869,640,1,RB400,3
5930,90,0,RB410,14
8521,190,0,RB410,14
10814,290,0,RB410,14
12868,640,1,RB410,2
6017,90,1,RB420,38
10851,290,1,RB420,19
12866,640,0,RB420,38
5929,90,0,RB430,13
8520,190,0,RB430,13
10813,290,0,RB430,13
12867,640,1,RB430,1
6018,90,1,RB440,39
10852,290,1,RB440,20
5928,90,0,RB450,12
8519,190,0,RB450,12
10812,290,0,RB450,12
5926,90,0,RB481,10
8517,190,0,RB481,10
10810,290,0,RB481,10
6020,90,1,RB482,41
8531,190,1,RB482,4
10854,290,1,RB482,22
5927,90,0,RB491,11
8518,190,0,RB491,11
10811,290,0,RB491,11
6019,90,1,RB492,40
8530,190,1,RB492,3
10853,290,1,RB492,21
2890,44,0,RC010,37
6038,90,1,RC010,59
6098,92,1,RC010,10
6147,93,0,RC010,9
10888,291,0,RC010,25
14228,698,1,RC010,8
6041,92,0,RC020,2
6129,92,1,RC030,41
6042,92,0,RC040,3
6043,92,0,RC045,4
6128,92,1,RC050,40
6127,92,1,RC055,39
10841,290,1,RC060,9
12856,640,0,RC060,28
10842,290,1,RC080,10
12857,640,0,RC080,29
10823,290,0,RC090,23
12877,640,1,RC090,11
10822,290,0,RC100,22
12876,640,1,RC100,10
10826,290,0,RC310,26
10833,290,1,RC310,1
10827,290,0,RC330,27
10834,290,1,RC330,2
10828,290,0,RC350,28
10835,290,1,RC350,3
10829,290,0,RC370,29
10836,290,1,RC370,4
10830,290,0,RC390,30
10837,290,1,RC390,5
10831,290,0,RC420,31
10838,290,1,RC420,6
10832,290,0,RC440,32
10839,290,1,RC440,7
6044,92,0,RC450,5
10824,290,0,RC450,24
12878,640,1,RC450,12
6126,92,1,RC460,38
10840,290,1,RC460,8
12855,640,0,RC460,27
6045,92,0,RC470,6
10825,290,0,RC470,25
12879,640,1,RC470,13
6125,92,1,RC480,37
12854,640,0,RC480,26
6046,92,0,RC490,7
12880,640,1,RC490,14
6124,92,1,RC500,36
12853,640,0,RC500,25
6047,92,0,RC510,8
12881,640,1,RC510,15
6123,92,1,RC520,35
12852,640,0,RC520,24
6122,92,1,RC540,34
12851,640,0,RC540,23
6048,92,0,RC550,9
12882,640,1,RC550,16
6049,92,0,RC560,10
12883,640,1,RC560,17
6121,92,1,RC570,33
12850,640,0,RC570,22
6050,92,0,RC580,11
12884,640,1,RC580,18
6120,92,1,RC590,32
12849,640,0,RC590,21
6051,92,0,RC600,12
12885,640,1,RC600,19
6119,92,1,RC610,31
12848,640,0,RC610,20
6052,92,0,RC620,13
12886,640,1,RC620,20
6118,92,1,RC630,30
12847,640,0,RC630,19
6117,92,1,RC640,29
12846,640,0,RC640,18
6053,92,0,RC650,14
12887,640,1,RC650,21
6054,92,0,RC660,15
12888,640,1,RC660,22
6116,92,1,RC670,28
12845,640,0,RC670,17
6055,92,0,RC680,16
12889,640,1,RC680,23
6056,92,0,RC700,17
12890,640,1,RC700,24
6115,92,1,RC710,27
12844,640,0,RC710,16
2660,40,0,RC900,8
2896,44,1,RC900,3
6088,92,0,RC900,49
6218,93,0,RC900,80
6350,96,1,RC900,8
6420,97,0,RC900,18
6462,98,0,RC900,8
6540,99,0,RC900,8
8630,199,0,RC900,8
10905,291,1,RC900,8
10986,294,1,RC900,8
11087,299,1,RC900,8
11581,304,1,RC900,3
2778,40,1,RC905,61
2892,44,0,RC905,39
6131,92,1,RC905,43
6279,93,1,RC905,61
6331,96,0,RC905,43
6440,97,1,RC905,7
6525,98,1,RC905,33
6604,99,1,RC905,35
8682,199,1,RC905,26
10890,291,0,RC905,27
10971,294,0,RC905,36
11072,299,0,RC905,48
11577,304,0,RC905,33
6040,92,0,RC910,1
6130,92,1,RC915,42
2891,44,0,RC920,38
6039,90,1,RC920,60
6099,92,1,RC920,11
6148,93,0,RC920,10
10889,291,0,RC920,26
14229,698,1,RC920,9
2897,44,1,RC925,4
5970,90,0,RC925,54
6071,92,0,RC925,32
6276,93,1,RC925,58
10906,291,1,RC925,9
14217,698,0,RC925,32
6004,90,1,RD010,25
5945,90,0,RD020,29
6003,90,1,RD030,24
5946,90,0,RD040,30
6002,90,1,RD050,23
5947,90,0,RD060,31
6001,90,1,RD070,22
6000,90,1,RD075,21
5948,90,0,RD080,32
5999,90,1,RD090,20
5949,90,0,RD120,33
5950,90,0,RD130,34
5998,90,1,RD140,19
5951,90,0,RD150,35
6109,92,1,RD160,21
12838,640,0,RD160,10
6062,92,0,RD170,23
12896,640,1,RD170,30
6108,92,1,RD180,20
12837,640,0,RD180,9
6063,92,0,RD190,24
12897,640,1,RD190,31
6107,92,1,RD200,19
12836,640,0,RD200,8
6064,92,0,RD210,25
12898,640,1,RD210,32
6106,92,1,RD220,18
12835,640,0,RD220,7
5959,90,0,RD230,43
6065,92,0,RD230,26
12899,640,1,RD230,33
5990,90,1,RD240,11
6105,92,1,RD240,17
12834,640,0,RD240,6
5960,90,0,RD250,44
6427,97,0,RD250,25
5961,90,0,RD255,45
6428,97,0,RD255,26
5989,90,1,RD260,10
6598,99,1,RD260,29
5988,90,1,RD265,9
5962,90,0,RD270,46
5987,90,1,RD280,8
5963,90,0,RD290,47
5986,90,1,RD300,7
5985,90,1,RD310,6
5964,90,0,RD320,48
5984,90,1,RD330,5
5958,90,0,RD350,42
5991,90,1,RD355,12
5957,90,0,RD360,41
5992,90,1,RD370,13
5993,90,1,RD385,14
6057,92,0,RD390,18
12891,640,1,RD390,25
5956,90,0,RD395,40
6114,92,1,RD395,26
12843,640,0,RD395,15
5955,90,0,RD400,39
6113,92,1,RD400,25
12842,640,0,RD400,14
5994,90,1,RD410,15
6058,92,0,RD410,19
12892,640,1,RD410,26
5954,90,0,RD420,38
6112,92,1,RD420,24
12841,640,0,RD420,13
5995,90,1,RD430,16
6059,92,0,RD430,20
12893,640,1,RD430,27
5996,90,1,RD440,17
6060,92,0,RD440,21
12894,640,1,RD440,28
5953,90,0,RD450,37
6111,92,1,RD450,23
12840,640,0,RD450,12
5952,90,0,RD460,36
6110,92,1,RD460,22
12839,640,0,RD460,11
5997,90,1,RD470,18
6061,92,0,RD470,22
12895,640,1,RD470,29
6325,96,0,RD540,37
8566,197,0,RD540,26
8618,198,1,RD540,21
8676,199,1,RD540,20
6356,96,1,RD550,14
8576,198,0,RD550,6
8636,199,0,RD550,14
6104,92,1,RD570,16
6355,96,1,RD570,13
6426,97,0,RD570,24
8575,198,0,RD570,5
8635,199,0,RD570,13
12833,640,0,RD570,5
6357,96,1,RE010,15
8577,198,0,RE010,7
8637,199,0,RE010,15
6324,96,0,RE020,36
8565,197,0,RE020,25
8617,198,1,RE020,20
8675,199,1,RE020,19
6358,96,1,RE050,16
8578,198,0,RE050,8
8638,199,0,RE050,16
6359,96,1,RE056,17
8579,198,0,RE056,9
8639,199,0,RE056,17
6360,96,1,RE057,18
8580,198,0,RE057,10
8640,199,0,RE057,18
6361,96,1,RE058,19
8641,199,0,RE058,19
6323,96,0,RE060,35
8564,197,0,RE060,24
8616,198,1,RE060,19
8674,199,1,RE060,18
6322,96,0,RE065,34
8563,197,0,RE065,23
8615,198,1,RE065,18
8673,199,1,RE065,17
6321,96,0,RE066,33
8614,198,1,RE066,17
8672,199,1,RE066,16
6320,96,0,RE067,32
8613,198,1,RE067,16
8671,199,1,RE067,15
8562,197,0,RE090,22
8561,197,0,RE095,21
8560,197,0,RE110,20
8559,197,0,RE130,19
8558,197,0,RE160,18
8557,197,0,RE180,17
8556,197,0,RE200,16
8555,197,0,RE220,15
8554,197,0,RE230,14
8553,197,0,RE280,13
6545,99,0,RE400,13
11092,299,1,RE400,13
11585,304,1,RE400,7
6595,99,1,RE405,26
11067,299,0,RE405,43
11572,304,0,RE405,28
6596,99,1,RE407,27
11068,299,0,RE407,44
11573,304,0,RE407,29
6544,99,0,RE408,12
11091,299,1,RE408,12
6436,97,1,RE410,3
6424,97,0,RE415,22
8544,197,0,RE415,4
6431,97,0,RE420,29
6432,97,0,RE430,30
6597,99,1,RE451,28
8545,197,0,RE451,5
6435,97,1,RE481,2
6429,97,0,RE545,27
6430,97,0,RE550,28
8546,197,0,RE550,6
8547,197,0,RE555,7
8548,197,0,RE560,8
8549,197,0,RE565,9
8550,197,0,RE570,10
8551,197,0,RE575,11
8552,197,0,RE580,12
6549,99,0,RE600,17
11096,299,1,RE600,17
6590,99,1,RE610,21
11062,299,0,RE610,38
6209,93,0,RE640,71
6547,99,0,RE640,15
11094,299,1,RE640,15
6220,93,1,RE650,2
6592,99,1,RE650,23
11064,299,0,RE650,40
6433,97,0,RE900,31
6434,97,1,RE900,1
6210,93,0,RE920,72
6548,99,0,RE920,16
11095,299,1,RE920,16
6219,93,1,RE930,1
6591,99,1,RE930,22
11063,299,0,RE930,39
154,6,1,RF001,3
2663,40,0,RF001,11
6151,93,0,RF001,13
6465,98,0,RF001,11
10989,294,1,RF001,11
12973,644,0,RF001,3
13133,649,0,RF001,3
14232,698,1,RF001,12
5967,90,0,RF002,51
6068,92,0,RF002,29
6328,96,0,RF002,40
6437,97,1,RF002,4
6601,99,1,RF002,32
8569,197,0,RF002,29
8679,199,1,RF002,23
11069,299,0,RF002,45
11574,304,0,RF002,30
12902,640,1,RF002,36
138,6,0,RF010,48
163,6,1,RF030,12
139,6,0,RF050,49
140,6,0,RF060,50
141,6,0,RF065,51
162,6,1,RF070,11
161,6,1,RF075,10
2670,40,0,RF075,18
142,6,0,RF090,52
2671,40,0,RF090,19
2771,40,1,RF100,54
2672,40,0,RF110,20
2770,40,1,RF120,53
2673,40,0,RF140,21
2769,40,1,RF145,52
2768,40,1,RF147,51
2674,40,0,RF149,22
2767,40,1,RF150,50
2675,40,0,RF155,23
2676,40,0,RF160,24
2766,40,1,RF165,49
2765,40,1,RF170,48
2677,40,0,RF180,25
2764,40,1,RF190,47
2763,40,1,RF192,46
2678,40,0,RF195,26
2679,40,0,RF197,27
2680,40,0,RF200,28
2762,40,1,RF202,45
2761,40,1,RF205,44
2681,40,0,RF207,29
6471,98,0,RF260,17
12979,644,0,RF260,9
13139,649,0,RF260,9
14238,698,1,RF260,18
6516,98,1,RF270,24
13044,644,1,RF270,35
13207,649,1,RF270,35
14208,698,0,RF270,23
6470,98,0,RF280,16
12978,644,0,RF280,8
13138,649,0,RF280,8
14237,698,1,RF280,17
6517,98,1,RF285,25
13045,644,1,RF285,36
13208,649,1,RF285,36
14209,698,0,RF285,24
143,6,0,RF310,53
144,6,0,RF330,54
145,6,0,RF360,55
160,6,1,RF365,9
2669,40,0,RF365,17
159,6,1,RF375,8
2668,40,0,RF375,16
158,6,1,RF380,7
2667,40,0,RF380,15
146,6,0,RF390,56
2772,40,1,RF390,55
157,6,1,RF400,6
2666,40,0,RF400,14
147,6,0,RF410,57
6518,98,1,RF417,26
13046,644,1,RF417,37
13209,649,1,RF417,37
14210,698,0,RF417,25
6469,98,0,RF420,15
12977,644,0,RF420,7
13137,649,0,RF420,7
14236,698,1,RF420,16
6519,98,1,RF421,27
13047,644,1,RF421,38
13210,649,1,RF421,38
14211,698,0,RF421,26
148,6,0,RF430,58
2773,40,1,RF430,56
6520,98,1,RF430,28
13048,644,1,RF430,39
13211,649,1,RF430,39
14212,698,0,RF430,27
6468,98,0,RF440,14
12976,644,0,RF440,6
13136,649,0,RF440,6
14235,698,1,RF440,15
149,6,0,RF450,59
2774,40,1,RF450,57
6521,98,1,RF450,29
13049,644,1,RF450,40
13212,649,1,RF450,40
14213,698,0,RF450,28
156,6,1,RF460,5
2665,40,0,RF460,13
6467,98,0,RF460,13
12975,644,0,RF460,5
13135,649,0,RF460,5
14234,698,1,RF460,14
150,6,0,RF470,60
2775,40,1,RF470,58
6273,93,1,RF470,55
6522,98,1,RF470,30
10968,294,0,RF470,33
13050,644,1,RF470,41
13213,649,1,RF470,41
14214,698,0,RF470,29
5982,90,1,RF475,3
6102,92,1,RF475,14
6353,96,1,RF475,11
6423,97,0,RF475,21
6543,99,0,RF475,11
8543,197,0,RF475,3
8573,198,0,RF475,3
8633,199,0,RF475,11
11090,299,1,RF475,11
11584,304,1,RF475,6
12831,640,0,RF475,3
155,6,1,RF480,4
2664,40,0,RF480,12
6152,93,0,RF480,14
6466,98,0,RF480,12
10990,294,1,RF480,12
12974,644,0,RF480,4
13134,649,0,RF480,4
14233,698,1,RF480,13
5983,90,1,RF490,4
6103,92,1,RF490,15
6354,96,1,RF490,12
6425,97,0,RF490,23
8574,198,0,RF490,4
8634,199,0,RF490,12
12832,640,0,RF490,4
5965,90,0,RF495,49
6066,92,0,RF495,27
6326,96,0,RF495,38
6599,99,1,RF495,30
8567,197,0,RF495,27
8619,198,1,RF495,22
8677,199,1,RF495,21
12900,640,1,RF495,34
5966,90,0,RF500,50
6067,92,0,RF500,28
6327,96,0,RF500,39
6600,99,1,RF500,31
8568,197,0,RF500,28
8620,198,1,RF500,23
8678,199,1,RF500,22
12901,640,1,RF500,35
6153,93,0,RF510,15
10991,294,1,RF510,13
6272,93,1,RF520,54
10967,294,0,RF520,32
6154,93,0,RF530,16
10992,294,1,RF530,14
6271,93,1,RF540,53
10966,294,0,RF540,31
6155,93,0,RF550,17
10993,294,1,RF550,15
6270,93,1,RF560,52
10965,294,0,RF560,30
6156,93,0,RF570,18
10994,294,1,RF570,16
6269,93,1,RF580,51
10964,294,0,RF580,29
6268,93,1,RF590,50
10963,294,0,RF590,28
6157,93,0,RF600,19
10995,294,1,RF600,17
6267,93,1,RF610,49
10962,294,0,RF610,27
6158,93,0,RF620,20
10996,294,1,RF620,18
6472,98,0,RF720,18
12980,644,0,RF720,10
13140,649,0,RF720,10
14239,698,1,RF720,19
6515,98,1,RF730,23
13043,644,1,RF730,34
13206,649,1,RF730,34
14207,698,0,RF730,22
6514,98,1,RF800,22
13042,644,1,RF800,33
13205,649,1,RF800,33
14206,698,0,RF800,21
6473,98,0,RF810,19
12981,644,0,RF810,11
13141,649,0,RF810,11
14240,698,1,RF810,20
6474,98,0,RF820,20
12982,644,0,RF820,12
13142,649,0,RF820,12
14241,698,1,RF820,21
6475,98,0,RF825,21
12983,644,0,RF825,13
13143,649,0,RF825,13
14242,698,1,RF825,22
6513,98,1,RF830,21
13041,644,1,RF830,32
13204,649,1,RF830,32
14205,698,0,RF830,20
6512,98,1,RF835,20
13040,644,1,RF835,31
13203,649,1,RF835,31
14204,698,0,RF835,19
152,6,1,RF900,1
2661,40,0,RF900,9
5980,90,1,RF900,1
6100,92,1,RF900,12
6149,93,0,RF900,11
6351,96,1,RF900,9
6421,97,0,RF900,19
6463,98,0,RF900,9
6541,99,0,RF900,9
8541,197,0,RF900,1
8571,198,0,RF900,1
8631,199,0,RF900,9
10987,294,1,RF900,9
11088,299,1,RF900,9
11582,304,1,RF900,4
12829,640,0,RF900,1
12971,644,0,RF900,1
13131,649,0,RF900,1
14230,698,1,RF900,10
2777,40,1,RF910,60
5969,90,0,RF910,53
6070,92,0,RF910,31
6275,93,1,RF910,57
6330,96,0,RF910,42
6439,97,1,RF910,6
6524,98,1,RF910,32
6603,99,1,RF910,34
8622,198,1,RF910,25
8681,199,1,RF910,25
10970,294,0,RF910,35
11071,299,0,RF910,47
11576,304,0,RF910,32
14216,698,0,RF910,31
151,6,0,RF940,61
2776,40,1,RF940,59
5968,90,0,RF940,52
6069,92,0,RF940,30
6274,93,1,RF940,56
6329,96,0,RF940,41
6438,97,1,RF940,5
6523,98,1,RF940,31
6602,99,1,RF940,33
8570,197,0,RF940,30
8621,198,1,RF940,24
8680,199,1,RF940,24
10969,294,0,RF940,34
11070,299,0,RF940,46
11575,304,0,RF940,31
12903,640,1,RF940,37
13051,644,1,RF940,42
13214,649,1,RF940,42
14215,698,0,RF940,30
6150,93,0,RF945,12
10988,294,1,RF945,10
14231,698,1,RF945,11
153,6,1,RF950,2
2662,40,0,RF950,10
6464,98,0,RF950,10
12972,644,0,RF950,2
13132,649,0,RF950,2
6422,97,0,RF955,20
6542,99,0,RF955,10
11089,299,1,RF955,10
11583,304,1,RF955,5
5981,90,1,RF960,2
6101,92,1,RF960,13
6352,96,1,RF960,10
8542,197,0,RF960,2
8572,198,0,RF960,2
8632,199,0,RF960,10
12830,640,0,RF960,2
27,2,0,RF990,1
36,2,1,RF990,5
6159,93,0,RG030,21
10997,294,1,RG030,19
6160,93,0,RG050,22
10998,294,1,RG050,20
6266,93,1,RG060,48
10961,294,0,RG060,26
6161,93,0,RG070,23
10999,294,1,RG070,21
6265,93,1,RG080,47
10960,294,0,RG080,25
6264,93,1,RG085,46
10959,294,0,RG085,24
6162,93,0,RG090,24
11000,294,1,RG090,22
6263,93,1,RG100,45
10958,294,0,RG100,23
6163,93,0,RG105,25
11001,294,1,RG105,23
6164,93,0,RG120,26
11002,294,1,RG120,24
6173,93,0,RG195,35
6172,93,0,RG200,34
6257,93,1,RG210,39
6258,93,1,RG217,40
6171,93,0,RG218,33
6174,93,0,RG221,36
6256,93,1,RG225,38
6255,93,1,RG230,37
6175,93,0,RG240,37
6176,93,0,RG242,38
6177,93,0,RG245,39
6254,93,1,RG250,36
6253,93,1,RG252,35
6252,93,1,RG280,34
6262,93,1,RH010,44
6165,93,0,RH020,27
6166,93,0,RH030,28
6261,93,1,RH040,43
6167,93,0,RH060,29
6260,93,1,RH070,42
6168,93,0,RH075,30
6259,93,1,RH080,41
6169,93,0,RH090,31
6170,93,0,RH105,32
6288,93,1,RH105,70
6178,93,0,RH120,40
6179,93,0,RH130,41
6251,93,1,RH131,33
6180,93,0,RH140,42
6250,93,1,RH141,32
6181,93,0,RH150,43
6249,93,1,RH151,31
6184,93,0,RH245,46
11003,294,1,RH245,25
11587,304,1,RH245,9
6245,93,1,RH275,27
10957,294,0,RH275,22
11570,304,0,RH275,26
6246,93,1,RH276,28
6182,93,0,RH280,44
6185,93,0,RH282,47
11004,294,1,RH282,26
11588,304,1,RH282,10
6248,93,1,RH283,30
6244,93,1,RH287,26
10956,294,0,RH287,21
11569,304,0,RH287,25
6183,93,0,RH290,45
6247,93,1,RH292,29
6594,99,1,RH470,25
11066,299,0,RH470,42
11571,304,0,RH470,27
6228,93,1,RH471,10
10940,294,0,RH471,5
6202,93,0,RH472,64
11020,294,1,RH472,42
6204,93,0,RH473,66
11022,294,1,RH473,44
6203,93,0,RH474,65
11021,294,1,RH474,43
6546,99,0,RH475,14
11093,299,1,RH475,14
11586,304,1,RH475,8
6227,93,1,RH476,9
10939,294,0,RH476,4
6205,93,0,RH477,67
11023,294,1,RH477,45
6226,93,1,RH478,8
10938,294,0,RH478,3
6225,93,1,RH479,7
10937,294,0,RH479,2
6206,93,0,RH480,68
11024,294,1,RH480,46
6224,93,1,RH482,6
10936,294,0,RH482,1
6593,99,1,RH492,24
11065,299,0,RH492,41
6221,93,1,RH495,3
6208,93,0,RH501,70
6222,93,1,RH502,4
6207,93,0,RH505,69
6223,93,1,RH506,5
6242,93,1,RH640,24
10954,294,0,RH640,19
11567,304,0,RH640,23
6187,93,0,RH645,49
11006,294,1,RH645,28
11590,304,1,RH645,12
6186,93,0,RH650,48
11005,294,1,RH650,27
11589,304,1,RH650,11
6243,93,1,RH651,25
10955,294,0,RH651,20
11568,304,0,RH651,24
6241,93,1,RH660,23
10953,294,0,RH660,18
11566,304,0,RH660,22
6188,93,0,RH670,50
11007,294,1,RH670,29
11591,304,1,RH670,13
6240,93,1,RH680,22
10952,294,0,RH680,17
11565,304,0,RH680,21
6189,93,0,RH690,51
11008,294,1,RH690,30
11592,304,1,RH690,14
